cm_key,mvar2,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
50869,0,0,6,3,0.3069,0,1,0,1.5362,9,14,1,0,3,1,1,1,3,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,6,5,6,5,0,0,0,0,0,0
50870,0,1,10,2,0.051,0.652,7,0,2.6363,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0
50871,1,1,4,3,0.046,0,1,0,6.0757,18,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0
50872,0,2,8,9,0.7969,0.1831,3,1,4.0076,11,12,1,2,3,3,3,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,6,0,0,0,0,0,0
50873,0,5,5,3,0.0573,0.1155,3,0,1.1133,16,15,1,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,1,1,1,1,4,4,3,4,2,1,0,0,0,0
50874,0,1,10,4,0.7969,0,8,0,0.8466,16,10,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0
50875,4,8,5,6,0.0813,0.4993,7,1,0.6175,9,7,1,0,3,1,3,3,6,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0
50876,0,3,10,6,0.7969,0.5926,7,1,1.3337,6,11,1,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,2,3,1,1,3,7,4,3,6,0,0,0,0,0,0
50877,0,2,1,3,0.7969,0,8,0,2.7259,3,7,1,0,2,1,2,0,3,5,4,3,4,4,4,4,0,0,0,0,0,0,0,0,7,5,5,5,0,0,0,0,0,0
50878,1,0,8,2,0.1124,0,4,0,6.5713,16,10,1,1,0,0,0,0,0,0,0,0,7,4,5,7,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0
50879,1,2,9,5,0.2955,0.1155,4,1,2.1814,7,15,1,4,0,1,0,0,4,0,3,0,0,0,0,0,4,3,3,2,2,2,2,2,6,5,5,4,1,0,0,0,0,0
50880,0,1,3,2,0.7969,0,8,0,4.8662,6,14,1,0,5,4,3,3,5,3,3,0,4,4,4,2,8,7,7,0,3,2,3,1,7,6,6,3,1,0,0,1,0,0
50881,0,8,2,6,0.1142,0,8,0,0.9936,18,8,1,0,1,1,1,1,1,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,5,5,3,5,0,0,0,0,0,0
50882,0,1,5,5,0.0444,0,8,1,1.1705,14,15,1,0,2,1,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,0,0,0,0,0,0
50883,0,4,7,5,0.2736,0.231,7,1,5.7029,3,7,1,0,0,0,1,1,1,0,0,0,1,4,4,4,0,0,4,2,2,4,2,2,8,5,5,5,0,0,1,0,0,0
50884,4,1,7,7,0.4427,0.2682,5,1,5.0559,7,13,1,0,0,0,3,1,3,4,3,5,4,4,4,2,9,8,8,7,3,3,3,4,9,7,6,7,2,0,0,1,0,0
50885,0,2,3,2,0.7969,0.2682,3,0,2.6985,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,1,1,2,2,2,3,0,1,0,0,0,0
50886,0,4,5,5,0.7969,0,1,0,1.3685,17,15,1,1,2,2,1,1,5,6,0,0,4,1,3,3,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0
50887,2,2,10,4,0.3519,0.543,9,0,3.2522,11,8,1,0,3,1,1,1,5,1,5,6,3,4,3,4,0,0,0,0,0,0,0,0,6,5,6,6,0,0,0,0,0,0
50888,0,2,3,4,0.063,0,8,1,3.9427,11,11,1,0,1,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0
50889,0,4,6,8,0.5782,0.6381,10,0,6.8937,14,13,1,1,4,5,4,0,1,6,2,8,1,1,1,2,0,0,2,0,4,4,6,6,9,7,10,10,1,1,1,0,0,0
50890,2,3,10,6,0.0737,0.4993,7,0,4.447,16,8,1,3,7,6,4,4,0,0,0,3,4,6,6,4,1,0,2,1,1,1,1,2,5,4,4,4,0,0,0,0,0,0
50891,2,2,7,7,2.2284,0.1155,2,1,4.9436,18,13,1,0,3,0,3,0,8,4,8,4,9,9,9,9,4,4,5,4,5,4,4,4,10,9,8,8,0,0,0,0,0,0
50892,1,2,9,3,0.0714,0.1155,3,0,1.8121,7,11,1,1,0,0,0,0,1,0,1,0,4,1,3,4,2,3,4,3,1,1,1,1,4,4,3,4,1,0,0,0,0,0
50893,4,3,8,6,0.1603,0.2682,5,1,5.6112,7,8,1,0,0,0,0,0,0,0,0,0,3,4,4,1,8,8,9,8,2,2,3,2,6,5,6,5,0,0,0,0,0,0
50894,2,1,10,7,0.924,0.4142,6,1,4.5517,18,15,1,1,7,3,3,3,3,0,0,0,4,7,6,5,0,0,0,0,0,0,0,0,9,8,8,8,0,0,0,0,0,0
50895,1,1,8,7,0.3829,0,8,1,2.5788,6,7,1,0,5,1,0,0,0,0,0,0,7,4,7,4,0,0,0,0,0,0,0,0,6,5,3,4,0,0,0,0,0,0
50896,1,4,8,5,0.0483,0.1155,2,1,1.4392,11,13,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,0,0,0,0,0,0
50897,0,1,10,3,0.7969,0.1831,2,0,4.7577,3,11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,5,4,2,1,1,1,5,4,4,5,2,1,0,0,0,0
50898,1,0,8,6,0.3387,0.1155,4,1,2.7209,16,11,1,1,4,4,4,3,4,6,6,7,4,4,4,4,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0
50899,0,1,3,3,0.1849,0,8,0,3.3265,3,14,1,0,1,1,0,0,4,5,0,3,7,7,7,7,0,0,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0
50900,0,2,4,3,0.0787,0.1155,3,0,5.1587,18,7,1,0,0,0,0,0,0,0,0,0,6,5,7,3,0,0,0,0,0,0,0,0,6,3,4,4,0,0,0,0,0,0
50901,0,1,1,7,0.7969,0.4398,1,0,5.8106,4,15,1,0,0,1,0,2,6,8,0,0,4,4,4,4,9,9,7,0,3,4,3,3,7,7,5,5,1,0,0,1,0,0
50902,0,1,3,6,0.7969,0.1155,2,1,4.3058,5,12,1,0,2,0,0,3,4,0,0,6,4,7,7,2,0,0,0,0,0,0,0,0,10,5,7,6,0,0,0,0,0,0
50903,2,1,9,7,1.8675,0,8,1,6.0674,11,15,1,0,5,3,4,4,7,7,5,6,8,3,7,7,0,0,0,0,0,0,0,0,10,9,8,9,0,0,0,0,0,0
50904,5,2,6,8,10,0.6189,10,1,6.9787,6,16,1,1,3,3,3,5,5,2,3,4,4,6,7,3,0,0,1,3,8,8,8,8,11,11,11,11,1,0,0,0,0,0
50905,0,3,3,3,0.6023,0.2986,5,0,6.3086,11,15,1,0,3,3,3,3,0,0,0,0,8,8,8,6,0,0,0,0,0,0,0,0,10,8,9,8,0,0,0,0,0,0
50906,5,8,7,10,3.8981,0.1831,3,1,6.6552,16,16,1,0,3,2,3,3,6,4,5,4,5,7,4,7,0,0,0,0,7,7,7,6,11,10,10,10,0,0,0,0,0,0
50907,1,3,10,6,1.2922,0.4993,7,1,1.8482,13,8,1,0,1,0,0,2,0,0,0,6,0,0,0,0,4,4,4,4,2,3,2,2,8,4,5,5,1,0,1,0,0,0
50908,0,6,9,9,0.7969,0.6679,10,0,6.1478,17,18,1,0,9,8,9,7,9,6,4,9,4,7,7,5,0,0,0,0,0,0,0,0,10,9,10,10,0,0,0,0,0,0
50909,1,5,2,1,0.0796,0,7,0,0.6683,18,13,1,0,0,0,6,0,0,3,0,0,2,1,3,1,4,4,4,2,1,1,1,1,4,5,5,1,0,0,0,0,0,0
50910,0,0,9,7,0.7969,0.4621,7,1,4.8527,14,13,1,1,7,7,5,4,3,0,0,0,7,4,7,4,0,0,0,0,0,0,0,0,9,7,6,6,0,0,0,0,0,0
50911,0,3,5,6,0.7969,0.2986,2,1,2.56,16,11,1,0,4,3,3,3,3,3,0,3,3,4,4,4,4,5,6,5,3,2,2,2,7,5,5,5,0,0,0,0,0,0
50912,1,1,1,1,0.3778,0.1831,3,0,1.0585,14,7,1,0,7,0,3,7,6,7,0,3,1,1,1,1,0,0,0,0,0,0,0,0,6,6,4,5,0,0,0,0,0,0
50913,0,3,9,6,0.0103,0,1,1,0.4731,14,12,1,4,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0
50914,5,10,4,4,10,0,8,0,6.9219,14,19,1,0,10,0,9,0,0,0,0,0,0,0,0,0,0,1,1,1,8,2,4,4,11,5,9,5,1,0,0,0,0,0
50915,0,3,3,2,0.5451,0,8,0,2.1892,5,10,1,1,0,1,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,5,0,0,0,0,0,0
50916,5,4,3,10,2.1388,0.2682,5,1,6.0929,8,8,1,0,1,3,3,1,7,7,5,5,9,7,6,9,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0
50917,0,1,10,5,0.3946,0.7819,10,1,2.4821,5,10,1,0,2,0,0,0,4,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,7,0,0,0,0,0,0
50918,2,4,10,6,0.3093,0,8,1,2.2754,17,12,1,1,3,1,2,3,6,0,3,2,3,3,3,3,7,6,6,6,2,2,2,2,6,5,5,5,0,0,0,0,0,0
50919,1,2,2,2,0.1548,0,8,0,1.7447,8,11,1,0,0,0,0,0,4,0,3,0,5,2,4,4,0,0,0,0,0,0,0,0,5,4,4,1,0,0,0,0,0,0
50920,0,0,9,6,0.1344,0,1,1,1.1913,17,16,1,0,2,1,1,1,5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0
50921,0,1,7,3,0.0693,0.231,5,0,1.3422,13,12,1,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,4,4,2,4,0,0,0,0,0,0
50922,0,7,2,1,0.1369,0,3,0,1.7225,1,14,2,1,0,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,0,0,0,0,0,0
50923,1,3,7,3,0.4176,0.231,5,0,2.3622,11,10,1,0,3,3,3,6,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,6,5,4,5,0,0,0,0,0,0
50924,6,5,7,7,4.1421,0,8,0,6.7328,14,15,1,1,9,8,8,7,8,7,7,8,7,5,7,7,0,0,0,0,0,0,0,0,11,11,10,10,0,0,0,0,0,0
50925,0,1,5,3,0.18,0,8,0,3.8368,11,12,1,0,0,0,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0
50926,2,1,5,3,0.243,0.1155,4,0,5.7555,18,10,1,0,3,2,3,2,3,3,0,3,9,7,9,4,0,0,0,0,0,0,0,0,6,6,5,6,0,0,0,0,0,0
50927,1,4,9,6,1.9424,0.4398,7,1,5.1855,3,14,1,0,9,4,6,3,7,8,8,7,8,9,7,9,0,0,0,0,0,0,0,0,9,7,8,9,0,0,0,0,0,0
50928,0,3,8,3,0.1542,0.1831,3,0,1.672,3,11,1,1,3,2,3,3,0,1,5,0,2,5,1,5,0,0,0,0,0,0,0,0,5,5,5,4,0,0,0,0,0,0
50929,1,4,9,3,0.0425,0,8,0,1.1888,8,9,1,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0
50930,0,11,1,1,0.0098,0,8,0,1.5998,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,0
50931,0,4,5,3,0.0145,0.2986,2,0,5.0473,3,13,1,0,3,3,3,2,0,0,0,0,4,4,1,4,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
50932,0,0,6,6,0.737,0,8,1,5.8825,13,10,1,0,4,4,3,3,8,7,9,4,5,8,8,4,4,3,3,4,4,4,4,5,9,8,8,9,0,0,1,0,0,0
50933,0,0,3,2,0.2774,0,8,0,4.3708,7,11,1,0,3,0,0,0,0,0,0,3,4,8,8,4,4,4,0,4,2,2,1,1,6,6,2,3,0,0,0,0,0,0
50934,0,10,10,8,1.417,0.1155,3,1,1.8689,5,11,1,1,0,0,1,3,9,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,5,0,0,0,0,0,0
50935,0,1,2,2,0.0413,0,3,0,1.2876,11,10,1,0,3,1,3,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0
50936,4,0,2,1,0.1354,0.652,1,0,1.8749,16,14,1,0,1,0,0,0,4,3,3,0,6,7,7,4,6,7,5,0,2,2,1,0,5,5,4,1,0,0,1,0,0,0
50937,0,4,6,5,0.7969,0.2682,4,1,2.3194,8,15,1,0,0,0,0,0,9,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,0,0,0,0,0,0
50938,0,1,10,6,0.7969,0,3,1,3.294,16,12,1,0,0,0,0,0,7,8,0,7,4,7,4,6,2,0,3,3,3,3,3,3,7,6,6,7,0,0,1,0,0,0
50939,1,7,3,2,0.0787,0,8,0,2.7966,18,9,1,2,1,1,1,3,0,0,3,0,3,4,4,4,4,4,4,4,1,1,1,1,5,3,3,3,1,0,0,1,0,0
50940,3,4,8,6,0.7124,0.1155,4,1,5.7485,16,15,1,0,1,1,1,3,0,0,0,0,10,9,9,9,0,0,0,0,0,0,0,0,7,7,8,7,0,0,0,0,0,0
50941,0,4,7,2,0.7969,0,8,0,3.2083,18,14,1,0,0,0,0,0,3,3,1,3,2,1,1,2,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0
50942,0,1,5,3,0.0602,0,8,0,1.1227,7,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,4,2,4,3,0,1,1,0,0,0
50943,4,4,3,3,1.7815,0,8,0,6.059,11,18,1,0,7,6,6,6,0,0,0,0,8,4,4,8,2,3,4,4,5,5,4,4,10,10,10,9,1,0,0,0,0,0
50944,4,6,9,8,1.0127,0.5365,7,1,4.1274,14,12,1,0,0,8,0,0,5,8,7,6,10,4,9,8,4,4,4,4,4,4,4,3,8,9,7,7,1,0,0,1,0,0
50945,0,3,6,3,0.3606,0.3466,5,0,4.7765,11,10,1,0,5,1,1,1,5,0,3,3,4,4,4,4,0,0,1,0,2,2,2,2,6,5,5,5,1,0,0,0,0,0
50946,1,3,4,2,1.0718,0.1155,3,0,6.7161,14,14,1,0,1,1,4,4,3,3,0,3,2,7,7,4,0,0,0,0,0,0,0,0,10,10,9,10,0,0,0,0,0,0
50947,1,8,5,3,1.0564,0,1,0,5.5835,12,11,1,0,3,4,2,3,3,0,0,0,4,6,7,3,7,7,6,7,4,4,4,4,10,8,10,8,0,0,1,0,0,0
50948,0,3,4,3,0.1233,0.1831,4,0,0.9213,7,8,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,0,0,0,0,0,0
50949,2,2,2,1,0.5827,0.3996,5,0,6.3824,6,13,1,0,6,4,4,1,2,0,0,0,5,4,6,4,0,0,0,2,3,3,4,2,9,6,6,5,0,0,0,0,0,0
50950,1,1,7,4,0.6428,0.1155,3,0,3.2841,6,14,1,1,3,1,1,1,0,0,4,2,7,4,6,4,0,0,0,0,0,0,0,0,7,5,6,5,0,0,0,0,0,0
50951,0,3,1,2,0.0674,0.1155,5,0,0,8,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,0,0,0,0,0,0
50952,1,2,5,3,0.285,0.1155,2,0,3.2662,17,12,1,0,0,0,0,0,3,4,3,0,2,1,3,1,0,0,0,0,0,0,0,0,6,3,4,4,0,0,0,0,0,0
50953,0,0,10,3,0.1011,0,8,0,2.5331,5,14,1,0,3,2,2,2,3,3,0,4,1,1,1,1,4,3,4,4,1,1,1,1,4,4,4,4,0,0,0,0,0,0
50954,0,4,6,5,0.6768,0.1155,3,0,6.5671,8,17,1,0,3,2,3,1,5,0,0,0,4,2,1,4,0,0,0,0,0,0,0,0,9,7,7,9,0,0,0,0,0,0
50955,0,3,6,5,0.0565,0,8,0,0,18,8,1,1,0,0,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0
50956,1,4,2,7,1.5301,0,8,1,6.5049,3,12,1,0,0,0,0,0,0,0,0,0,2,4,4,4,0,0,0,0,5,6,4,5,10,9,1,1,0,2,0,0,2,0
50957,0,8,1,7,0.1542,0,8,1,4.1235,9,9,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,6,3,3,4,0,0,0,0,0,0
50958,0,2,5,9,0.7969,0,8,0,5.408,14,15,1,0,4,1,3,3,3,8,5,8,5,7,4,7,0,0,0,0,0,0,0,0,10,7,7,7,0,0,0,0,0,0
50959,0,6,2,1,0.022,0.1831,3,0,3.5497,4,12,1,0,3,3,3,3,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0
50960,0,3,5,8,0.7969,0,8,1,3.9848,7,9,1,3,0,0,0,0,2,7,4,4,3,1,3,1,0,0,0,4,4,3,3,4,9,6,6,7,0,0,0,0,0,0
50961,2,8,2,3,0.4986,0,8,1,4.8672,8,15,1,0,3,3,0,0,0,2,0,0,7,5,5,7,7,6,4,0,4,4,3,0,10,8,8,1,0,0,0,0,0,0
50962,0,4,8,5,0.5264,0.231,4,1,2.7024,18,14,1,3,3,4,4,3,4,3,3,5,4,7,4,7,2,3,1,0,3,3,3,3,7,7,6,6,1,0,0,0,0,0
50963,0,1,6,3,0.2079,0,8,0,5.427,7,11,1,1,1,0,0,1,3,5,0,3,4,2,4,3,0,0,0,0,0,0,0,0,6,6,6,5,0,0,0,0,0,0
50964,0,1,2,1,0.0322,0,8,0,5.5035,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,2,4,1,0,0,0,0,0,0
50965,0,2,5,3,0.5283,0,8,0,5.1444,16,11,1,0,1,1,1,1,7,7,0,0,8,7,7,7,0,0,0,0,0,0,0,0,9,7,6,6,0,0,0,0,0,0
50966,2,1,7,3,0.0579,0.1155,3,0,1.8335,14,15,1,0,0,0,0,0,3,1,1,4,1,2,2,1,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,0,0,0
50967,3,4,3,8,0.3659,0.1831,4,1,4.4129,5,12,1,0,4,4,4,3,3,0,0,3,7,7,4,8,0,0,0,0,0,0,0,0,7,6,6,6,0,0,0,0,0,0
50968,5,5,9,10,10,0,8,1,6.5701,6,17,1,0,5,8,4,3,10,10,10,9,5,7,6,7,5,6,8,7,8,7,6,6,11,11,11,11,1,0,0,0,0,0
50969,1,1,1,1,0.1831,0,8,0,2.3984,15,10,0,0,2,3,1,2,7,1,4,0,3,2,3,1,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0
50970,0,4,2,2,0.7969,0.1155,2,0,0.9903,9,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,5,1,1,2,0,0,0,0,0,0
50971,0,4,3,2,0.7969,0,8,0,5.5833,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,3,3,3,0,0,0,0,0,0
50972,4,3,8,10,2.3591,0.1155,4,1,5.2106,8,10,1,0,5,3,7,5,7,7,10,9,4,5,6,3,0,0,0,0,0,0,0,0,10,8,11,10,0,0,0,0,0,0
50973,0,5,2,1,0.7969,0.1831,5,0,2.3803,6,11,0,0,1,1,0,0,0,0,0,0,4,4,3,4,0,0,0,0,0,0,0,0,4,3,3,1,0,0,0,0,0,0
50974,3,3,7,5,0.2372,0.1155,3,1,2.8889,17,8,1,0,3,0,0,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0
50975,1,3,2,1,0.1226,0.231,4,0,3.6246,18,14,1,0,0,1,0,0,0,0,6,0,7,7,7,8,0,0,0,0,0,0,0,0,6,4,5,1,0,0,0,0,0,0
50976,1,0,6,4,0.063,0,2,0,2.4167,11,11,1,0,3,3,0,0,0,3,3,0,4,4,4,4,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0
50977,0,4,5,5,0.3041,0.1831,2,1,1.6309,7,10,1,0,3,1,1,1,3,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,0,0
50978,0,3,3,5,0.0425,0,8,1,1.3097,3,15,1,0,3,4,0,0,0,0,0,0,0,0,0,0,3,4,3,0,1,1,1,1,2,4,1,1,1,0,0,0,0,0
50979,0,2,7,4,0.7969,0.3466,5,0,4.1785,11,6,1,0,3,3,3,3,3,0,0,0,3,4,1,4,0,0,0,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0
50980,0,1,4,5,0.7969,0.4398,5,0,3.5858,14,6,1,0,3,4,5,4,9,2,6,4,6,5,4,7,0,0,0,0,0,0,0,0,10,7,8,6,0,0,0,0,0,0
50981,0,2,8,6,0.7969,0.4513,7,1,6.3273,7,14,1,0,5,4,6,4,7,6,6,8,7,8,7,8,4,4,4,4,4,4,4,4,10,9,8,7,1,0,0,0,0,0
50982,2,5,3,8,0.3185,0,8,1,5.0682,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,6,5,3,1,1,2,0,0,2,0
50983,0,4,5,5,0.7969,0.1155,2,0,0.4019,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
50984,2,4,9,3,0.4744,0,8,0,5.689,17,15,1,0,0,1,0,0,0,0,0,7,5,4,5,4,0,0,0,0,0,0,0,0,9,7,9,6,0,0,0,0,0,0
50985,3,3,3,2,0.1056,0,8,0,2.7466,7,13,1,0,0,0,2,0,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0
50986,0,4,3,3,0.0826,0,8,0,2.3901,16,14,1,0,3,1,1,0,0,0,0,0,4,3,2,4,0,0,0,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0
50987,0,1,9,6,0.4316,0.4993,7,1,3.7254,16,10,1,1,3,0,1,1,4,0,0,0,2,4,1,4,0,0,0,0,0,0,0,0,7,5,6,6,0,0,0,0,0,0
50988,0,1,3,3,0.3533,0,8,0,5.2938,18,16,1,0,1,1,0,2,0,0,0,0,5,6,4,7,0,0,0,0,0,0,0,0,7,6,6,5,0,0,0,0,0,0
50989,4,1,8,6,0.1306,0.1831,5,0,4.1105,16,16,1,4,0,2,0,1,3,0,0,0,6,4,4,5,4,4,2,2,2,1,2,1,6,4,4,4,1,1,0,0,0,0
50990,6,4,4,10,5.7703,0,8,1,4.6167,3,10,1,0,4,3,2,1,9,9,9,9,7,8,8,7,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0
50991,0,3,3,8,1.6079,0.7404,10,1,5.9466,8,15,1,0,8,9,7,9,8,9,9,8,7,8,5,8,0,2,0,0,5,5,5,5,10,10,8,9,2,0,0,0,0,0
50992,1,6,2,1,0.0642,0.1155,2,0,4.5075,18,14,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0
50993,0,7,4,5,0.068,0,8,0,1.5826,11,14,1,0,1,1,2,2,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0
50994,5,5,10,10,5.9443,0.652,10,1,6.6868,8,13,1,1,9,10,9,9,6,5,4,4,6,7,5,7,6,5,5,5,7,7,7,7,10,10,10,10,1,0,0,1,0,0
50995,0,12,2,1,0.0261,0,8,0,0,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,0,0,0
50996,0,4,9,3,0.7969,0,8,0,1.6502,8,7,1,1,0,0,2,0,2,0,0,0,1,4,3,3,0,0,0,0,0,0,0,0,5,4,4,5,0,0,0,0,0,0
50997,0,0,5,3,0.3665,0.1831,4,0,3.6611,5,13,1,0,3,2,3,3,4,4,3,0,5,7,4,7,0,0,0,0,0,0,0,0,6,6,6,5,0,0,0,0,0,0
50998,1,1,7,7,0.4901,0.231,3,0,2.9571,3,13,1,0,3,1,1,3,1,4,5,6,3,3,2,4,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0
50999,0,2,2,5,0.109,0,8,1,2.1399,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,1,1,5,5,3,4,0,0,0,0,0,0
51000,0,4,7,3,0.7969,0.3662,4,0,0.5849,18,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0
51001,1,2,7,7,0.5574,0,8,1,5.6054,11,10,1,0,4,1,0,0,6,7,8,6,5,7,7,4,4,4,4,4,3,3,3,3,7,6,6,6,0,1,0,0,1,0
51002,4,2,7,3,0.2688,0.4142,5,0,4.309,17,12,1,0,0,0,0,0,5,6,3,4,3,4,4,4,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0
51003,0,0,10,5,0.1137,0.5074,7,1,2.4117,18,8,1,0,1,1,1,1,0,0,5,0,4,4,5,2,0,0,0,0,0,0,0,0,6,3,5,5,0,0,0,0,0,0
51004,0,5,6,6,1.5175,0.1155,5,0,6.9974,11,13,1,2,0,0,0,0,0,5,0,4,0,0,0,0,2,0,1,0,5,5,4,5,10,9,6,7,1,0,0,0,0,0
51005,0,3,2,1,0.1069,0.5226,7,0,1.2986,4,11,0,0,3,3,3,2,0,4,0,0,1,4,1,4,0,0,0,0,0,0,0,0,5,4,5,5,0,0,0,0,0,0
51006,3,0,3,5,0.4818,0.6148,9,0,4.6332,7,13,1,0,3,8,7,1,6,3,2,3,4,3,4,1,5,5,6,5,3,3,3,3,7,7,6,6,0,0,0,0,0,0
51007,0,2,8,7,0.7969,0.231,5,1,1.6171,7,10,1,2,3,2,3,1,0,0,0,0,1,3,3,1,5,4,5,5,1,1,2,1,3,4,5,5,1,0,0,0,0,0
51008,2,2,7,6,0.7936,0.231,4,0,3.455,18,17,1,0,8,3,5,3,5,2,3,3,4,4,5,2,0,0,0,0,0,0,0,0,10,8,9,7,0,0,0,0,0,0
51009,0,12,4,5,0.1049,0.1155,2,1,2.0702,14,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,3,4,3,2,0,0,0,0,0
51010,0,6,3,2,0.0374,0,8,0,0.7608,3,11,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,3,3,3,0,0,0,0,0,0
51011,1,1,7,8,0.2797,0,8,1,1.169,9,7,1,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,5,0,0,0,0,0,0
